src,slot,label,events,users,dsts,newUsers,newDsts,newUserRatio,newDstRatio,newEdgeRatio,failRatio,rhythm,historySize,knownUsers,userSrcNewRatio,tripleNewCount,tripleNewRatio,minUserScope,movedUserCount,freshUserCount
C5128,202,0,26,2,4,0,0,0,0,0,0,1.5664,6033,3,0,0,0,1,0,0
C164,202,0,21,2,7,0,1,0,0.1429,0.0476,0,1.4315,3700,2,0,0,0,3,0,0
C4311,202,0,5,1,1,0,0,0,0,0,0,0.5637,2927,3,0,0,0,1,0,0
C4382,202,0,10,1,2,0,0,0,0,0,0,1.2749,2605,7,0,0,0,1,0,0
C16123,202,0,3,1,3,1,3,1,1,0,0,0,1,1,1,0,0,16,3,0
C2704,202,0,13,2,4,0,0,0,0,0,0,1.4137,3009,4,0,0,0,2,0,0
C977,202,0,32,3,7,0,0,0,0,0,0,2.0549,3857,4,0,0,0,4,0,0
C10482,202,0,24,2,6,0,0,0,0,0,0,1.1257,3415,4,0,0,0,1,0,0
C11915,202,0,13,2,4,0,0,0,0,0,0,1.1983,3654,4,0,0,0,2,0,0
C1426,202,0,17,2,3,0,0,0,0,0.1176,0,1.5919,2885,2,0,0,0,1,0,0
C16449,202,0,40,4,6,0,0,0,0,0,0,2.7141,3414,6,0,0,0,1,0,0
C4797,202,0,22,1,6,0,0,0,0,0,0,2.0550,4289,2,0,0,0,1,0,0
C4828,202,0,14,1,4,0,0,0,0,0,0,1.5736,2605,1,0,0,0,3,0,0
C9285,202,0,44,5,5,0,0,0,0,0,0,1.8411,4088,5,0,0,0,1,0,0
C16987,202,0,16,3,4,0,0,0,0,0,0,1.4755,1009,7,0,0,0,1,0,0
C4559,202,0,19,3,5,0,0,0,0,0,0,1.8534,3150,6,0,0,0,1,0,0
C4814,202,0,15,3,5,0,0,0,0,0,0,1.7706,2657,4,0,0,0,1,0,0
C8129,202,0,20,1,4,0,0,0,0,0,0,1.7840,2589,4,0,0,0,6,0,0
C8236,202,0,35,2,5,0,0,0,0,0,0,1.7461,1480,4,0,0,0,3,0,0
C8825,202,0,18,2,6,0,0,0,0,0,0,3.4598,4070,4,0,0,0,1,0,0
C11340,202,0,12,2,5,0,0,0,0,0,0,1.2724,3107,4,0,0,0,1,0,0
C13707,202,0,13,3,4,0,0,0,0,0,0,1.2334,3870,7,0,0,0,1,0,0
C15478,202,0,11,3,3,0,0,0,0,0,0,1.3254,3621,4,0,0,0,1,0,0
C20976,202,0,10,1,2,0,0,0,0,0,0,1.1766,1122,4,0,0,0,3,0,0
C3312,202,0,18,2,3,0,0,0,0,0,0,1.4487,3162,3,0,0,0,1,0,0
C4216,202,0,6,1,1,0,0,0,0,0,0,0.3522,2151,3,0,0,0,1,0,0
C9220,202,0,29,2,4,0,0,0,0,0,0,2.2308,7044,4,0,0,0,2,0,0
C9456,202,0,33,2,5,0,0,0,0,0,0,2.1954,4727,5,0,0,0,1,0,0
C750,202,0,6,2,2,0,0,0,0,0,0,0.5662,4224,2,0,0,0,2,0,0
C5653,202,0,18,2,4,0,0,0,0,0,0,1.7633,2517,3,0,0,0,2,0,0
C14584,202,0,53,4,7,0,0,0,0,0,0,2.1911,6703,6,0,0,0,1,0,0
C10086,202,0,18,1,4,0,0,0,0,0,0,2.0221,2469,1,0,0,0,1,0,0
C4839,202,0,26,3,4,0,0,0,0,0,0,1.9926,2682,5,0,0,0,1,0,0
C13273,202,0,19,4,3,0,0,0,0,0,0,1.9046,3122,11,0,0,0,1,0,0
C15457,202,0,29,2,5,0,0,0,0,0,0,2.1693,2426,4,0,0,0,1,0,0
C19485,202,0,13,3,2,0,0,0,0,0,0,1.2523,1745,9,0,0,0,1,0,0
C3645,202,0,19,4,5,0,0,0,0,0,0,2.0535,2861,5,0,0,0,1,0,0
C4803,202,0,10,2,2,0,0,0,0,0,0,0.8335,4535,6,0,0,0,1,0,0
C7429,202,0,43,3,8,0,0,0,0,0,0,2.1669,6138,3,0,0,0,1,0,0
C9950,202,0,29,2,6,0,0,0,0,0,0,2.0386,4153,4,0,0,0,3,0,0
C15342,202,0,19,2,4,0,0,0,0,0,0,1.8823,3432,5,0,0,0,3,0,0
C19076,202,0,8,1,2,0,0,0,0,0,0,0.9460,241,4,0,0,0,3,0,0
C2983,202,0,13,1,4,0,0,0,0,0,0,1.5262,2393,7,0,0,0,1,0,0
C334,202,0,40,2,5,0,0,0,0,0,0,2.6951,34398,3,0,0,0,1,0,0
C4444,202,0,21,4,5,0,0,0,0,0,0,1.6834,3521,8,0,0,0,1,0,0
C777,202,0,35,2,6,0,0,0,0,0,0,2.4285,3131,5,0,0,0,3,0,0
C1053,202,0,38,3,6,0,0,0,0,0,0,1.6840,6799,3,0,0,0,2,0,0
C10041,202,0,6,1,1,0,0,0,0,0,0,0.6425,2685,6,0,0,0,1,0,0
C26796,202,0,18,2,4,0,0,0,0,0,0,1.6913,2039,2,0,0,0,4,0,0
C11192,202,0,21,5,4,0,0,0,0,0,0,1.0713,4821,7,0,0,0,1,0,0
C17691,202,0,13,2,3,0,0,0,0,0,0,1.3297,932,6,0,0,0,1,0,0
C3607,202,0,22,2,2,0,0,0,0,0,0,1.0388,5039,3,0,0,0,1,0,0
C4825,202,0,22,3,5,0,0,0,0,0,0,2.1138,2709,3,0,0,0,1,0,0
C1174,202,0,25,2,6,0,0,0,0,0,0,2.2191,3896,5,0,0,0,3,0,0
C12170,202,0,40,2,8,0,0,0,0,0,0,2.2941,4768,4,0,0,0,3,0,0
C13667,202,0,12,5,5,0,0,0,0,0,0,1.0216,3294,9,0,0,0,2,0,0
C17619,202,0,15,1,5,0,0,0,0,0,0,1.6048,18801,16,0,0,0,4,0,0
C4505,202,0,18,3,3,0,0,0,0,0,0,1.7462,4202,6,0,0,0,1,0,0
C6967,202,0,64,2,7,0,0,0,0,0,0,2.3675,9064,4,0,0,0,3,0,0
C9319,202,0,15,2,7,0,0,0,0,0,0,1.6111,1242,4,0,0,0,1,0,0
C16324,202,0,29,2,6,0,0,0,0,0,0,2.2625,2778,4,0,0,0,3,0,0
C1422,202,0,37,3,5,0,0,0,0,0,0,1.9024,6759,3,0,0,0,2,0,0
C1653,202,0,10,1,2,0,0,0,0,0,0,1.2286,3417,1,0,0,0,2,0,0
C4856,202,0,7,1,1,0,0,0,0,0,0,0.9658,2937,5,0,0,0,1,0,0
C12882,202,0,17,2,2,0,0,0,0,0,0,1.2751,6955,3,0,0,0,1,0,0
C14258,202,0,42,5,7,0,0,0,0,0,0.0952,2.1579,3840,6,0,0,0,1,0,0
C1260,202,0,20,1,5,0,0,0,0,0,0,1.9880,2631,1,0,0,0,2,0,0
C13696,202,0,29,2,6,0,0,0,0,0,0,1.7776,4542,4,0,0,0,3,0,0
C1375,202,0,21,2,6,0,0,0,0,0,0,1.6700,3603,4,0,0,0,2,0,0
C220,202,0,17,1,3,0,0,0,0,0,0,1.8257,2510,1,0,0,0,2,0,0
C19444,202,0,77,2,10,0,1,0,0.1000,0.0260,0,1.0403,2050,4,0,0,0,3,0,0
C12777,202,0,22,3,4,0,0,0,0,0,0,2.1449,3315,7,0,0,0,1,0,0
C1315,202,0,19,2,5,0,0,0,0,0,0,1.4106,907,4,0,0,0,1,0,0
C376,202,0,14,2,4,0,0,0,0,0,0,1.5413,2635,4,0,0,0,1,0,0
C4573,202,0,16,3,4,0,0,0,0,0,0,1.7010,3632,5,0,0,0,1,0,0
C4700,202,0,22,3,5,0,0,0,0,0,0,2.1082,2507,3,0,0,0,1,0,0
C4712,202,0,17,3,4,0,0,0,0,0,0,1.7927,2639,3,0,0,0,1,0,0
C4859,202,0,12,2,2,0,0,0,0,0,0,1.1877,3886,4,0,0,0,1,0,0
C9986,202,0,31,2,7,0,0,0,0,0,0,1.9509,4064,4,0,0,0,1,0,0
C11112,202,0,103,2,6,0,0,0,0,0,0,2.2828,4422,4,0,0,0,1,0,0
C12731,202,0,9,2,3,0,0,0,0,0,0,1.0260,4165,3,0,0,0,2,0,0
C1550,202,0,11,2,3,0,0,0,0,0,0,1.0437,4057,4,0,0,0,1,0,0
C287,202,0,21,1,5,0,0,0,0,0,0,1.9615,3279,1,0,0,0,2,0,0
C4812,202,0,29,5,6,0,0,0,0,0,0,1.8537,5049,5,0,0,0,1,0,0
C8619,202,0,38,4,5,0,0,0,0,0,0.0263,2.3694,3064,5,0,0,0,1,0,0
C1011,202,0,8,1,1,0,0,0,0,0,0,1.0575,4541,4,0,0,0,4,0,0
C20610,202,0,17,3,5,0,0,0,0,0,0,1.5358,1625,8,0,0,0,1,0,0
C21120,202,0,24,2,4,0,0,0,0,0,0,2.2474,773,3,0,0,0,4,0,0
C4764,202,0,12,1,3,0,0,0,0,0,0,1.5011,2060,1,0,0,0,1,0,0
C8470,202,0,30,2,6,0,0,0,0,0,0,2.3951,3531,4,0,0,0,2,0,0
C7539,202,0,34,4,5,0,0,0,0,0,0,1.9836,5893,5,0,0,0,1,0,0
C4323,202,0,66,5,5,0,0,0,0,0,0.0152,1.9466,4518,6,0,0,0,1,0,0
C16369,202,0,23,2,5,0,0,0,0,0,0,2.0616,1725,4,0,0,0,3,0,0
C16601,202,0,30,2,4,0,0,0,0,0,0,1.7890,4910,4,0,0,0,3,0,0
C4877,202,0,9,1,2,0,0,0,0,0,0,1.1597,2551,3,0,0,0,1,0,0
C16397,202,0,55,3,4,2,0,0.6667,0,0,0,2.4791,2938,24,0.7636,0,0,8,42,0
C3999,202,0,14,2,3,0,0,0,0,0,0,1.1432,2701,6,0,0,0,1,0,0
C1219,202,0,26,2,6,0,0,0,0,0,0,1.7939,3452,7,0,0,0,4,0,0
C19388,202,0,8,1,2,0,1,0,0.5000,0.3750,0,2.0981,301,4,0,0,0,3,0,0
C19895,202,0,33,2,5,0,0,0,0,0,0,2.3026,1340,4,0,0,0,1,0,0
C21626,202,0,10,1,1,0,0,0,0,0,0,1.2177,244,5,0,0,0,1,0,0
C3288,202,0,19,2,5,0,0,0,0,0,0,1.6065,3274,6,0,0,0,2,0,0
C4668,202,0,41,2,9,0,0,0,0,0,0,2.2500,4144,4,0,0,0,3,0,0
C20004,202,0,1,1,1,0,0,0,0,0,0,0,372,3,0,0,0,5,0,0
C10503,202,0,45,3,7,0,0,0,0,0,0,1.7513,5080,4,0,0,0,2,0,0
C12133,202,0,30,2,5,0,0,0,0,0,0,1.8196,5432,3,0,0,0,3,0,0
C10333,202,0,20,2,4,0,0,0,0,0,0,1.6493,3418,4,0,0,0,1,0,0
C11609,202,0,22,2,4,0,0,0,0,0,0,2.0886,3879,4,0,0,0,3,0,0
C13292,202,0,33,4,4,0,0,0,0,0,0,2.1678,4458,7,0,0,0,1,0,0
C14078,202,0,18,1,5,0,0,0,0,0,0,1.8922,1037,5,0,0,0,3,0,0
C1474,202,0,34,3,6,0,0,0,0,0,0,2.1066,4032,3,0,0,0,1,0,0
C19398,202,0,44,2,7,0,0,0,0,0.1364,0,2.8255,2571,4,0,0,0,1,0,0
C795,202,0,12,1,4,0,0,0,0,0,0,1.3323,2233,1,0,0,0,3,0,0
C1557,202,0,37,3,5,0,0,0,0,0,0,1.7682,5707,3,0,0,0,3,0,0
C1603,202,0,15,1,3,0,0,0,0,0,0,1.4766,2828,8,0,0,0,1,0,0
C25121,202,0,7,2,1,0,0,0,0,0,0,0.7971,2625,4,0,0,0,2,0,0
C21695,202,0,5,1,2,0,0,0,0,0,0,0.9682,76,3,0,0,0,2,0,0
C6427,202,0,61,5,5,0,0,0,0,0,0.0164,1.4682,5567,5,0,0,0,1,0,0
C7630,202,0,17,5,4,0,0,0,0,0,0,1.8846,3723,6,0,0,0,1,0,0
C7670,202,0,40,2,9,0,0,0,0,0,0,2.7842,2071,4,0,0,0,3,0,0
C8287,202,0,30,2,5,0,0,0,0,0,0,1.8245,9809,4,0,0,0,2,0,0
C1095,202,0,5,1,2,0,0,0,0,0,0,0.5350,587,1,0,0,0,1,0,0
C11879,202,0,7,1,2,0,0,0,0,0,0,0.8876,3354,5,0,0,0,4,0,0
C12352,202,0,8,1,2,0,0,0,0,0,0,1.0743,3507,4,0,0,0,3,0,0
C150,202,0,33,3,8,0,0,0,0,0,0,1.5850,8388,3,0,0,0,3,0,0
C17135,202,0,18,3,5,0,0,0,0,0,0,1.5672,2763,11,0,0,0,1,0,0
C240,202,0,15,1,4,0,0,0,0,0,0,1.6482,2023,1,0,0,0,2,0,0
C7672,202,0,15,2,5,0,0,0,0,0,0,1.7244,4722,4,0,0,0,3,0,0
C8497,202,0,28,5,6,0,0,0,0,0,0.1071,1.8858,3080,22,0,0,0,1,0,0
C9240,202,0,34,4,6,0,0,0,0,0,0,1.5809,4168,6,0,0,0,1,0,0
C16888,202,0,22,3,5,0,0,0,0,0,0,1.6528,2851,6,0,0,0,1,0,0
C18971,202,0,22,2,6,0,0,0,0,0,0,1.7222,1618,4,0,0,0,3,0,0
C3199,202,0,13,1,6,0,0,0,0,0,0,1.5153,3334,3,0,0,0,3,0,0
C973,202,0,15,3,6,1,1,0.3333,0.1667,0,0,2.1704,2874,2,0.6000,0,0,3,9,0
C15292,202,0,15,3,2,0,0,0,0,0,0,0.7876,3887,6,0,0,0,1,0,0
C14059,202,0,24,3,5,0,0,0,0,0,0,1.3160,3401,4,0,0,0,1,0,0
C5985,202,0,57,3,11,0,0,0,0,0,0,2.1194,8161,5,0,0,0,2,0,0
C18052,202,0,8,1,1,0,0,0,0,0,0,1.0395,1053,5,0,0,0,1,0,0
C4046,202,0,33,3,5,0,0,0,0,0,0,1.9159,5934,3,0,0,0,1,0,0
C6789,202,0,35,2,9,0,0,0,0,0,0,2.2072,4501,4,0,0,0,1,0,0
C1133,202,0,21,2,5,0,0,0,0,0,0,1.8175,3509,2,0,0,0,3,0,0
C17971,202,0,41,7,7,0,0,0,0,0,0.1220,1.9147,3826,9,0,0,0,1,0,0
C18767,202,0,15,1,2,0,0,0,0,0,0,1.5106,494,6,0,0,0,3,0,0
C7656,202,0,2,1,1,0,0,0,0,0,0,0,468,4,0,0,0,4,0,0
C17500,202,0,25,3,4,0,0,0,0,0,0,1.5764,1443,4,0,0,0,1,0,0
C15575,202,0,17,2,2,0,0,0,0,0,0,1.2608,800,4,0,0,0,3,0,0
C12616,202,0,12,2,3,0,0,0,0,0,0,1.2903,3556,5,0,0,0,3,0,0
C12949,202,0,18,2,5,0,0,0,0,0,0,1.3340,3883,4,0,0,0,3,0,0
C14426,202,0,25,2,7,0,0,0,0,0,0,1.9009,3508,4,0,0,0,1,0,0
C17107,202,0,18,1,4,0,0,0,0,0,0,1.6709,2078,3,0,0,0,2,0,0
C19033,202,0,24,2,4,0,0,0,0,0,0,2.0305,1285,4,0,0,0,2,0,0
C7305,202,0,69,4,8,0,0,0,0,0,0,2.6460,4253,5,0,0,0,1,0,0
C14709,202,0,11,2,2,0,0,0,0,0,0,1.3822,3774,4,0,0,0,1,0,0
C1608,202,0,20,2,2,0,0,0,0,0,0,1.6230,2891,7,0,0,0,3,0,0
C283,202,0,13,2,3,0,0,0,0,0,0,1.3994,3737,2,0,0,0,2,0,0
C4233,202,0,30,4,4,0,0,0,0,0,0,2.6396,3638,7,0,0,0,1,0,0
C21139,202,0,5,1,1,0,0,0,0,0,0,0.5638,792,6,0,0,0,1,0,0
C21192,202,0,12,2,3,0,1,0,0.3333,0.7500,0,1.2547,597,6,0,0,0,1,0,0
C21643,202,0,17,1,2,0,0,0,0,0,0,1.7496,344,4,0,0,0,3,0,0
C3506,202,0,13,1,4,0,0,0,0,0,0,1.5237,2321,1,0,0,0,2,0,0
C4849,202,0,26,1,10,0,0,0,0,0,0,2.3581,5704,1,0,0,0,2,0,0
C11910,202,0,26,2,4,0,0,0,0,0,0,1.9124,3121,4,0,0,0,1,0,0
C1214,202,0,24,2,5,0,0,0,0,0,0,2.2332,3607,2,0,0,0,3,0,0
C13968,202,0,16,4,3,0,0,0,0,0,0,1.7430,5431,7,0,0,0,1,0,0
C14529,202,0,25,2,5,0,0,0,0,0.0800,0,2.0641,1012,4,0,0,0,1,0,0
C1498,202,0,27,2,4,0,0,0,0,0,0,1.5942,3331,3,0,0,0,3,0,0
C16177,202,0,5,1,1,0,0,0,0,0,0,0.3453,2814,7,0,0,0,1,0,0
C19306,202,0,42,5,6,0,0,0,0,0,0,2.1354,1941,9,0,0,0,1,0,0
C3074,202,0,8,1,1,0,0,0,0,0,0,1.0457,1994,3,0,0,0,2,0,0
C7699,202,0,47,2,6,0,0,0,0,0,0,1.8483,4211,5,0,0,0,3,0,0
C872,202,0,9,1,2,0,0,0,0,0,0,1.1812,3593,1,0,0,0,2,0,0
C2649,202,0,17,1,5,0,0,0,0,0,1,1.4314,4121,4,0,0,0,2,0,0
C690,202,0,24,3,4,0,0,0,0,0,0,1.6447,4422,4,0,0,0,2,0,0
C14157,202,0,18,3,4,0,0,0,0,0,0,1.9700,2737,8,0,0,0,1,0,0
C21122,202,0,35,4,6,0,0,0,0,0,0.0571,1.9978,930,6,0,0,0,1,0,0
C14398,202,0,43,2,6,0,0,0,0,0,0,1.9733,2077,4,0,0,0,2,0,0
C6501,202,0,31,2,6,0,0,0,0,0,0,1.6684,6224,4,0,0,0,3,0,0
C10071,202,0,23,2,7,0,0,0,0,0,0,1.6753,3833,4,0,0,0,3,0,0
C12704,202,0,46,5,4,0,0,0,0,0,0,1.3806,4390,9,0,0,0,1,0,0
C3200,202,0,13,4,4,0,0,0,0,0,0,1.6020,2868,7,0,0,0,1,0,0
C7514,202,0,24,2,6,0,0,0,0,0,0,1.7663,3123,4,0,0,0,1,0,0
C7073,202,0,46,3,8,0,0,0,0,0,0,1.7718,4535,4,0,0,0,1,0,0
C11926,202,0,15,3,5,0,0,0,0,0,0,1.6685,3105,8,0,0,0,1,0,0
C1281,202,0,17,1,5,0,0,0,0,0,0,1.7096,2778,1,0,0,0,2,0,0
C14099,202,0,13,2,2,0,0,0,0,0,0,1.4950,4227,6,0,0,0,1,0,0
C12147,202,0,25,4,4,0,0,0,0,0,0,2.1012,3527,7,0,0,0,1,0,0
C331,202,0,20,1,2,0,0,0,0,0,0,2.0899,2307,1,0,0,0,2,0,0
C778,202,0,33,2,6,0,0,0,0,0,0,2.4285,3820,2,0,0,0,3,0,0
C1834,202,0,25,2,7,0,0,0,0,0,0,2.1730,9009,4,0,0,0,4,0,0
C21970,202,0,44,4,7,4,7,1,1,0.8409,0,2.3866,0,0,1,37,0.8409,0,9,35
C8452,202,0,32,2,6,0,0,0,0,0,0,1.6481,3480,4,0,0,0,1,0,0
C13306,202,0,25,2,5,0,0,0,0,0,0,2.2861,3872,5,0,0,0,1,0,0
C327,202,0,24,2,5,0,0,0,0,0,0,1.9210,3337,4,0,0,0,3,0,0
C367,202,0,15,1,4,0,0,0,0,0,0,1.7570,3548,4,0,0,0,3,0,0
C4893,202,0,6,1,1,0,0,0,0,0,0,0.7759,2977,10,0,0,0,1,0,0
C9768,202,0,13,1,5,0,0,0,0,0,0,1.4853,5323,4,0,0,0,3,0,0
C1702,202,0,19,2,4,0,0,0,0,0,0,1.9183,2606,4,0,0,0,1,0,0
C13393,202,0,49,4,9,0,0,0,0,0,0,2.1250,3863,9,0,0,0,1,0,0
C21594,202,0,28,5,4,0,0,0,0,0,0,2.3501,540,9,0,0,0,1,0,0
C13218,202,0,6,1,1,0,0,0,0,0,0,0.6382,2328,8,0,0,0,3321,0,0
C1957,202,0,9,2,2,0,0,0,0,0,0,1.1780,2680,8,0,0,0,1,0,0
C1122,202,0,30,3,6,0,0,0,0,0,0,1.4886,7703,3,0,0,0,3,0,0
C14238,202,0,26,3,5,0,0,0,0,0,0,1.5305,6401,4,0,0,0,3,0,0
C1305,202,0,17,1,5,0,0,0,0,0,0,1.7814,2359,2,0,0,0,3,0,0
C1404,202,0,24,2,7,0,0,0,0,0,0,1.4420,9541,2,0,0,0,4,0,0
C15701,202,0,8,2,3,0,0,0,0,0,0,0.8938,4956,11,0,0,0,3,0,0
C19821,202,0,43,2,8,0,0,0,0,0.2558,0,1.8749,1406,4,0,0,0,1,0,0
C3035,202,0,25,2,5,0,0,0,0,0,0,1.6429,4092,2,0,0,0,1,0,0
C4755,202,0,16,3,4,0,0,0,0,0,0,1.3290,2558,4,0,0,0,1,0,0
C483,202,0,5,1,1,0,0,0,0,0,0,0.5731,4159,2,0,0,0,3,0,0
C4977,202,0,16,1,4,0,0,0,0,0,0,1.7271,2662,3,0,0,0,1,0,0
C8410,202,0,24,2,7,0,0,0,0,0,0,2.2884,1341,5,0,0,0,3,0,0
C25122,202,0,14,1,1,0,0,0,0,0,0,2.1351,266,1,0,0,0,3,0,0
C21976,202,0,13,1,1,1,1,1,1,0,0,2.4633,0,0,1,0,0,1,13,0
C17082,202,0,32,2,4,0,0,0,0,0,0,1.8253,4529,2,0,0,0,1,0,0
C11065,202,0,14,2,4,0,0,0,0,0,0,1.1893,3318,4,0,0,0,1,0,0
C1200,202,0,5,1,1,0,0,0,0,0,0,0.5663,2263,1,0,0,0,2,0,0
C18658,202,0,28,2,5,0,0,0,0,0,0,2.1753,1487,4,0,0,0,1,0,0
C2431,202,0,30,3,3,0,0,0,0,0,0,1.5714,5129,13,0,0,0,1,0,0
C4095,202,0,18,2,3,0,0,0,0,0,0,1.7865,3049,6,0,0,0,8,0,0
C5481,202,0,20,2,4,0,0,0,0,0,0,2.0126,4830,4,0,0,0,1,0,0
C12380,202,0,18,4,5,0,0,0,0,0,0,1.5562,4580,7,0,0,0,1,0,0
C13138,202,0,24,2,5,0,0,0,0,0.0833,0,1.6869,1290,4,0,0,0,2,0,0
C1397,202,0,5,1,2,0,0,0,0,0,0,0.5697,2778,1,0,0,0,2,0,0
C20686,202,0,5,1,1,0,0,0,0,0,0,0.5621,792,3,0,0,0,2,0,0
C4921,202,0,17,4,5,0,0,0,0,0,0,1.6894,2793,5,0,0,0,1,0,0
C860,202,0,21,1,5,0,0,0,0,0,0,2.0828,3683,2,0,0,0,2,0,0
C2861,202,0,6,1,2,0,0,0,0,0,0,0.7775,5741,3,0,0,0,2,0,0
C3570,202,0,8,1,1,0,0,0,0,0,0,1.0509,2136,2,0,0,0,1,0,0
C3714,202,0,7,1,2,0,0,0,0,0,0,0.9122,1114,1,0,0,0,1,0,0
C5252,202,0,20,1,9,0,0,0,0,0,0,2.7937,4985,7,0,0,0,2,0,0
C7014,202,0,25,2,4,0,0,0,0,0,0,1.8299,4201,4,0,0,0,1,0,0
C14358,202,0,12,2,3,0,0,0,0,0,0,1.3522,4764,9,0,0,0,3,0,0
C21833,202,0,14,4,6,0,0,0,0,0,0,1.5897,261,6,0,0,0,1,0,0
C295,202,0,17,1,5,0,0,0,0,0,0,1.7889,2398,1,0,0,0,2,0,0
C4365,202,0,25,4,3,0,0,0,0,0,0,1.6603,3310,5,0,0,0,1,0,0
C4719,202,0,34,2,7,1,0,0.5000,0,0.0882,0,2.4273,2540,2,0.2353,0,0,1,8,0
C787,202,0,31,2,5,0,0,0,0,0,0,2.4415,3983,2,0,0,0,1,0,0
C1196,202,0,25,2,3,0,0,0,0,0,0,3.8495,5365,4,0,0,0,2,0,0
C11082,202,0,36,6,5,0,0,0,0,0,0.0833,1.5034,5376,10,0,0,0,1,0,0
C1433,202,0,21,2,7,0,0,0,0,0,0,1.6348,4353,2,0,0,0,1,0,0
C1561,202,0,9,2,2,0,0,0,0,0,0,1.0883,2652,5,0,0,0,3,0,0
C3293,202,0,19,3,4,0,0,0,0,0,0,1.8215,2834,4,0,0,0,1,0,0
C3631,202,0,15,3,5,0,0,0,0,0,0,1.4723,2520,4,0,0,0,1,0,0
C3886,202,0,12,3,5,0,0,0,0,0,0,1.5473,2515,5,0,0,0,1,0,0
C4782,202,0,8,1,1,0,0,0,0,0,0,1.0720,2629,3,0,0,0,1,0,0
C4897,202,0,6,3,3,1,0,0.3333,0,0.1667,0.1667,0.6883,2970,4,0.1667,0,0,1,1,0
C2225,202,0,26,3,3,0,0,0,0,0,0,2.3663,4696,3,0,0,0,5,0,0
C5568,202,0,11,1,4,0,0,0,0,0,0,1.6540,4410,3,0,0,0,3,0,0
C647,202,0,14,2,4,0,0,0,0,0,0,1.6319,3582,5,0,0,0,3,0,0
C7840,202,0,16,3,4,0,0,0,0,0,0,1.1637,3270,8,0,0,0,1,0,0
C5276,202,0,5,2,1,0,0,0,0,0,0,0.3895,3192,3,0,0,0,1,0,0
C10978,202,0,73,2,9,0,0,0,0,0,0,1.9710,5856,4,0,0,0,3,0,0
C14779,202,0,17,2,5,0,0,0,0,0,0,1.7512,2204,4,0,0,0,1,0,0
C1571,202,0,6,1,1,0,0,0,0,0,0,0.7751,2747,1,0,0,0,2,0,0
C2655,202,0,16,2,4,0,0,0,0,0,0,1.6616,2614,6,0,0,0,3,0,0
C326,202,0,18,1,5,0,0,0,0,0,0,1.3838,2365,2,0,0,0,3,0,0
C5303,202,0,29,5,4,0,0,0,0,0,0,2.4224,2710,5,0,0,0,1,0,0
C9549,202,0,34,3,6,0,0,0,0,0,0,1.7022,20968,4,0,0,0,1,0,0
C12187,202,0,23,2,5,0,0,0,0,0,0,3.4336,4075,4,0,0,0,3,0,0
C19016,202,0,12,2,1,0,0,0,0,0,0,1.3694,1925,5,0,0,0,1,0,0
C1951,202,0,25,2,5,0,0,0,0,0,0,1.7641,3688,2,0,0,0,1,0,0
C2293,202,0,17,2,4,0,0,0,0,0,0,1.7065,4028,2,0,0,0,1,0,0
C2742,202,0,12,1,4,0,0,0,0,0,0,1.4864,7063,4,0,0,0,1,0,0
C4829,202,0,4,1,1,0,0,0,0,0,0,0.0677,2760,4,0,0,0,1,0,0
C4903,202,0,12,1,4,0,0,0,0,0,0,1.5688,1634,1,0,0,0,1,0,0
C9801,202,0,15,2,3,0,0,0,0,0,0,1.6192,2893,2,0,0,0,1,0,0
C4425,202,0,23,5,5,0,0,0,0,0,0,2.0371,3027,6,0,0,0,1,0,0
C9262,202,0,17,2,4,0,0,0,0,0,0,1.7385,3783,4,0,0,0,2,0,0
C1271,202,0,18,1,5,0,0,0,0,0,0,1.9129,2535,1,0,0,0,2,0,0
C1560,202,0,16,1,5,0,0,0,0,0,0,1.4640,3592,2,0,0,0,3,0,0
C16048,202,0,12,1,2,0,0,0,0,0,0,1.2756,1411,4,0,0,0,3,0,0
C19762,202,0,18,2,4,0,0,0,0,0,0,1.8210,1383,4,0,0,0,3,0,0
C2328,202,0,15,3,3,0,0,0,0,0,0,1.4787,4261,6,0,0,0,1,0,0
C81,202,0,13,2,5,0,0,0,0,0,0,1.3387,4507,2,0,0,0,2,0,0
C11494,202,0,6,2,2,0,0,0,0,0,0,0.6662,1543,4,0,0,0,1,0,0
C14074,202,0,9,2,4,0,0,0,0,0,0,1.0351,3587,4,0,0,0,1,0,0
C19614,202,0,44,2,6,0,1,0,0.1667,0.2273,0,2.1443,1325,4,0,0,0,1,0,0
C11932,202,0,47,4,6,0,0,0,0,0,0,2.6696,3798,6,0,0,0,1,0,0
C12935,202,0,11,1,2,0,0,0,0,0,0,1.2250,3737,4,0,0,0,3,0,0
C1348,202,0,19,2,4,0,0,0,0,0,0,1.9236,3590,5,0,0,0,3,0,0
C396,202,0,16,2,3,0,0,0,0,0,0,1.6029,4774,2,0,0,0,3,0,0
C4015,202,0,21,4,3,0,0,0,0,0,0,1.6854,3652,4,0,0,0,1,0,0
C9522,202,0,19,1,5,0,0,0,0,0,0,2.0111,3108,3,0,0,0,2,0,0
C7204,202,0,42,5,6,0,0,0,0,0,0,2.2946,3520,8,0,0,0,1,0,0
C11260,202,0,18,2,4,0,0,0,0,0,0,1.9744,4057,4,0,0,0,3,0,0
C13312,202,0,16,2,6,0,0,0,0,0,0,1.4153,4323,5,0,0,0,3,0,0
C14160,202,0,30,2,6,0,0,0,0,0,0,2.1528,3564,4,0,0,0,3,0,0
