src,slot,label,events,users,dsts,newUsers,newDsts,newUserRatio,newDstRatio,newEdgeRatio,failRatio,rhythm,historySize,knownUsers,userSrcNewRatio,tripleNewCount,tripleNewRatio,minUserScope,movedUserCount,freshUserCount
C24,297,0,13,2,4,0,0,0,0,0,0,1.0348,20733,3,0,0,0,1,0,0
C2446,297,0,112,1,1,0,1,0,1,1,0,0.4852,21667,1,0,0,0,1,0,0
C310,297,0,82,3,7,0,0,0,0,0,0,3.1722,6271,5,0,0,0,3,0,0
C3327,297,0,12,2,5,0,0,0,0,0,0,1.3206,2631,2,0,0,0,3,0,0
C9886,297,0,38,4,6,0,0,0,0,0,0.1053,1.9981,2802,7,0,0,0,1,0,0
C4667,297,0,18,1,4,0,0,0,0,0,0,2.0733,3757,4,0,0,0,6,0,0
C7251,297,0,39,4,7,0,0,0,0,0,0,2.0142,1744,9,0,0,0,1,0,0
C7556,297,0,28,2,5,0,0,0,0,0,0,1.7466,2950,5,0,0,0,1,0,0
C886,297,0,109,2,7,0,0,0,0,0,0,2.1054,3497,2,0,0,0,3,0,0
C954,297,0,10,1,3,0,0,0,0,0,0,1.1180,1280,3,0,0,0,3,0,0
C19312,297,0,23,4,5,0,0,0,0,0,0.0435,1.2670,1155,8,0,0,0,1,0,0
C2579,297,0,41,4,13,3,3,0.7500,0.2308,0.1463,0,2.3193,6041,1,0.1220,0,0,2,5,0
C996,297,0,33,2,5,0,0,0,0,0,0,2.3144,5486,2,0,0,0,1,0,0
C10867,297,0,49,2,5,0,0,0,0,0,0,1.2562,5409,4,0,0,0,3,0,0
C22364,297,0,11,2,2,2,2,1,1,0,0,1.1046,0,0,1,0,0,2,11,0
C9558,297,0,129,2,6,0,0,0,0,0,0,2.7751,5963,4,0,0,0,2,0,0
C7006,297,0,363,2,8,0,0,0,0,0,0,1.6702,48486,4,0,0,0,3,0,0
C1366,297,0,26,2,6,0,1,0,0.1667,0.0769,0,1.4235,3913,2,0,0,0,4,0,0
C9402,297,0,61,2,6,0,0,0,0,0,0,1.3201,11327,5,0,0,0,1,0,0
C9815,297,0,82,2,8,0,0,0,0,0,0,1.8100,1673,4,0,0,0,1,0,0
C11634,297,0,27,2,4,0,0,0,0,0,0,1.5822,3228,4,0,0,0,1,0,0
C12841,297,0,27,2,4,0,0,0,0,0,0,1.9325,5594,4,0,0,0,1,0,0
C14010,297,0,44,2,6,0,0,0,0,0,0,1.2459,1590,4,0,0,0,3,0,0
C17408,297,0,203,2,7,0,0,0,0,0,0,0.2969,3743,6,0,0,0,2,0,0
C18617,297,0,34,2,9,0,0,0,0,0.2059,0,1.3483,1305,4,0,0,0,1,0,0
C987,297,0,72,2,11,0,0,0,0,0.0556,0,2.3675,3306,4,0,0,0,2,0,0
C16412,297,0,36,4,3,0,0,0,0,0,0,2.2081,2194,6,0,0,0,1,0,0
C5388,297,0,35,4,5,0,0,0,0,0,0,1.9767,4132,4,0,0,0,1,0,0
C6339,297,0,62,5,6,0,0,0,0,0.0323,0,1.4728,5005,6,0,0,0,1,0,0
C11196,297,0,39,3,4,0,0,0,0,0,0,1.6791,2373,4,0,0,0,3,0,0
C1592,297,0,30,3,3,0,0,0,0,0,0,1.5921,7248,4,0,0,0,1,0,0
C9608,297,0,23,4,7,0,0,0,0,0,0,1.4636,4228,8,0,0,0,1,0,0
C1113,297,0,5,1,1,0,0,0,0,0,0,0.5646,3209,2,0,0,0,3,0,0
C11204,297,0,64,2,7,0,2,0,0.2857,0.0469,0,1.8649,3385,4,0,0,0,1,0,0
C11220,297,0,49,2,6,0,0,0,0,0,0,1.8676,3742,4,0,0,0,1,0,0
C12941,297,0,142,4,15,0,3,0,0.2000,0.3169,0,3.2723,4736,4,0,0,0,1,0,0
C14917,297,0,11,1,3,0,0,0,0,0,0,1.3655,2921,8,0,0,0,1,0,0
C152,297,0,24,2,5,0,0,0,0,0,0,2.0038,3435,5,0,0,0,3,0,0
C15487,297,0,21,2,6,0,0,0,0,0,0,1.5254,3469,4,0,0,0,2,0,0
C15600,297,0,18,3,5,0,0,0,0,0,0,1.7133,3730,9,0,0,0,1,0,0
C5349,297,0,63,6,10,0,0,0,0,0,0.0635,2.0822,11134,7,0,0,0,1,0,0
C1593,297,0,14,2,4,0,0,0,0,0,0,1.6338,3721,4,0,0,0,2,0,0
C16318,297,0,40,3,5,0,0,0,0,0,0,1.8663,6031,4,0,0,0,2,0,0
C16512,297,0,73,2,9,0,0,0,0,0,0,2.2948,3312,4,0,0,0,2,0,0
C17627,297,0,5,1,1,0,0,0,0,0,0,0.5587,759,4,0,0,0,3,0,0
C1771,297,0,45,3,9,0,0,0,0,0,0,1.3528,12361,5,0,0,0,3,0,0
C17891,297,0,33,4,5,0,0,0,0,0,0.0303,1.9990,2408,8,0,0,0,1,0,0
C18495,297,0,42,2,9,0,1,0,0.1111,0.1905,0,2.4460,1490,4,0,0,0,1,0,0
C18576,297,0,55,3,9,0,0,0,0,0,0,1.6185,1734,4,0,0,0,3,0,0
C18716,297,0,101,4,10,0,0,0,0,0,0,2.6973,2354,4,0,0,0,4,0,0
C19361,297,0,27,4,6,0,0,0,0,0,0,1.8616,1512,7,0,0,0,1,0,0
C1940,297,0,89,4,5,3,3,0.7500,0.6000,0.8539,0,4.2829,2374,4,0.1573,0,0,1,14,0
C19671,297,0,17,2,6,0,1,0,0.1667,0.1176,0,1.6226,956,4,0,0,0,3,0,0
C19692,297,0,279,2,6,0,0,0,0,0,0,1.1315,1416,4,0,0,0,3,0,0
C19863,297,0,23,2,6,0,0,0,0,0,0,1.5425,1897,4,0,0,0,1,0,0
C1994,297,0,16,2,5,0,0,0,0,0,0,1.1009,3821,2,0,0,0,3,0,0
C2367,297,0,60,1,1,0,0,0,0,0,0,1.0218,11121,1,0,0,0,2,0,0
C3237,297,0,49,2,7,0,0,0,0,0,0,2.1065,3213,4,0,0,0,4,0,0
C3778,297,0,44,4,6,0,0,0,0,0,0,1.7770,5551,4,0,0,0,1,0,0
C410,297,0,35,2,6,0,0,0,0,0,0,1.8522,3087,2,0,0,0,3,0,0
C4109,297,0,80,3,9,0,4,0,0.4444,0.5750,0,2.6337,4053,4,0,0,0,1,0,0
C5297,297,0,62,4,7,0,0,0,0,0,0,3.5467,2384,6,0,0,0,1,0,0
C5379,297,0,11,1,3,0,0,0,0,0,0,1.0374,2133,3,0,0,0,2,0,0
C5547,297,0,33,4,7,0,0,0,0,0,0,2.0389,3937,5,0,0,0,2,0,0
C6519,297,0,42,3,4,0,0,0,0,0,0,1.6501,6525,4,0,0,0,1,0,0
C6643,297,0,68,2,8,0,0,0,0,0,0,1.8084,4111,4,0,0,0,1,0,0
C6675,297,0,20,4,5,0,0,0,0,0,0,1.7191,4733,6,0,0,0,1,0,0
C7301,297,0,73,2,3,0,0,0,0,0,0,2.1707,3071,4,0,0,0,3,0,0
C9467,297,0,15,3,3,0,0,0,0,0,0.1333,1.5015,4482,7,0,0,0,1,0,0
C9564,297,0,17,4,3,0,0,0,0,0,0,0.9316,2439,6,0,0,0,1,0,0
C988,297,0,683,3,13,0,0,0,0,0,0.0102,1.7738,104753,16,0,0,0,6,0,0
C8439,297,0,40,3,5,0,0,0,0,0,0,1.0407,5313,8,0,0,0,1,0,0
C12541,297,0,34,3,4,0,0,0,0,0,0,1.7101,3609,5,0,0,0,1,0,0
C98,297,0,58,2,6,1,1,0.5000,0.1667,0.7931,0,1.9212,2533,1,0.6379,15,0.2586,0,0,37
C3734,297,0,154,2,10,0,0,0,0,0,0,0.9947,8379,4,0,0,0,2,0,0
C1726,297,0,262,2,7,0,0,0,0,0,0,0.9905,45700,3,0,0,0,3,0,0
C1929,297,0,163,5,4,0,0,0,0,0,0.2945,0.8676,32348,11,0,0,0,1,0,0
C27137,297,0,109,3,7,0,0,0,0,0,0,2.8303,6475,3,0,0,0,2,0,0
C930,297,0,94,3,7,1,1,0.3333,0.1429,0.0213,0,1.3677,8679,2,0.0851,0,0,1,8,0
C8207,297,0,27,4,5,0,0,0,0,0,0,1.3874,2454,6,0,0,0,1,0,0
C12977,297,0,178,2,7,0,0,0,0,0,0,3.0180,2191,4,0,0,0,3,0,0
C13062,297,0,51,3,7,0,0,0,0,0,0,1.9598,7895,4,0,0,0,1,0,0
C1823,297,0,444,3,20,0,0,0,0,0,0,1.9221,82091,6,0,0,0,7,0,0
C16395,297,0,50,3,8,0,0,0,0,0,0,1.7026,5449,4,0,0,0,1,0,0
C16770,297,0,114,2,8,0,0,0,0,0,0,0.8682,17496,4,0,0,0,1,0,0
C2724,297,0,185,2,8,0,0,0,0,0,0,1.1608,25106,4,0,0,0,1,0,0
C2254,297,0,233,15,10,10,0,0.6667,0,0.0429,0.0043,2.5763,22253,193,0.3433,0,0,0,74,6
C15436,297,0,18,4,3,0,0,0,0,0,0,1.6165,3768,7,0,0,0,1,0,0
C5084,297,0,17,3,3,0,0,0,0,0,0,1.7007,3409,4,0,0,0,1,0,0
C11182,297,0,107,3,9,0,0,0,0,0,0,2.4689,6952,4,0,0,0,2,0,0
C10307,297,0,36,2,5,0,0,0,0,0,0,2.5046,4269,4,0,0,0,3,0,0
C10401,297,0,37,2,6,0,0,0,0,0,0,1.9882,3427,4,0,0,0,1,0,0
C11305,297,0,31,3,5,0,0,0,0,0,0,1.6562,6797,5,0,0,0,1,0,0
C11457,297,0,31,2,5,0,0,0,0,0,0,1.7054,4111,4,0,0,0,2,0,0
C1305,297,0,50,2,13,1,1,0.5000,0.0769,0,0,2.5416,2359,2,0.3600,0,0,3,18,0
C1503,297,0,310,14,14,6,0,0.4286,0,0.0645,0.0129,2.9082,26098,326,0.2161,0,0,1,67,0
C1936,297,0,50,1,6,0,0,0,0,0,0,1.7028,9650,3,0,0,0,3,0,0
C19505,297,0,305,2,5,0,0,0,0,0,0,1.1723,2846,4,0,0,0,3,0,0
C19524,297,0,289,2,9,0,0,0,0,0,0,1.1257,1863,4,0,0,0,3,0,0
C1970,297,0,57,1,3,0,0,0,0,0,0,0.8728,11163,2,0,0,0,1,0,0
C1972,297,0,59,2,1,1,0,0.5000,0,0.0169,0,0.1104,11298,4,0.0169,0,0,2,1,0
C19946,297,0,18,4,4,0,0,0,0,0,0,1.9511,1599,7,0,0,0,1,0,0
C2071,297,0,92,1,1,0,1,0,1,1,0,0.3830,10863,1,0,0,0,1,0,0
C22149,297,0,8,2,3,2,3,1,1,0.7500,0,1.6136,0,0,1,6,0.7500,0,2,6
C2877,297,0,34,2,9,0,0,0,0,0,0,1.3310,4379,5,0,0,0,4,0,0
C3437,297,0,323,2,7,0,0,0,0,0,0,1.1904,4244,4,0,0,0,4,0,0
C367,297,0,3,1,2,0,0,0,0,0,0,0.6821,3548,4,0,0,0,3,0,0
C3674,297,0,61,2,8,0,0,0,0,0,0,2.6221,3996,2,0,0,0,1,0,0
C412,297,0,44,2,9,0,1,0,0.1111,0.0455,0,2.1722,4260,2,0,0,0,1,0,0
C4284,297,0,18,2,4,0,0,0,0,0,0,1.5192,4076,4,0,0,0,1,0,0
C4804,297,0,59,4,6,0,0,0,0,0,0.0847,2.2835,5151,5,0,0,0,1,0,0
C5202,297,0,35,4,5,0,0,0,0,0,0,2.1034,4848,5,0,0,0,1,0,0
C7635,297,0,14,2,4,0,1,0,0.2500,0.2143,0,1.3820,346,4,0,0,0,3,0,0
C9954,297,0,197,2,8,0,0,0,0,0,0,0.7615,4264,4,0,0,0,2,0,0
C12010,297,0,29,5,3,0,0,0,0,0,0,1.2508,6258,8,0,0,0,1,0,0
C1804,297,0,19,4,3,0,0,0,0,0,0,1.5554,5845,6,0,0,0,1,0,0
C6047,297,0,57,5,5,0,0,0,0,0,0,0.7779,10602,8,0,0,0,1,0,0
C6146,297,0,49,6,6,0,0,0,0,0,0.0816,1.3989,4882,7,0,0,0,1,0,0
C6231,297,0,38,6,6,0,0,0,0,0,0.0263,1.3305,2957,6,0,0,0,1,0,0
C6799,297,0,41,3,3,0,0,0,0,0,0,1.7874,3505,4,0,0,0,1,0,0
C8661,297,0,143,2,11,0,0,0,0,0,0,1.3531,4326,5,0,0,0,3,0,0
C10187,297,0,71,2,7,0,0,0,0,0,0,1.3174,4577,4,0,0,0,3,0,0
C10434,297,0,81,2,9,0,0,0,0,0,0,2.1875,2609,4,0,0,0,2,0,0
C15744,297,0,72,2,9,0,0,0,0,0.0278,0,1.7027,2958,3,0,0,0,2,0,0
C1710,297,0,266,3,6,0,0,0,0,0,0.0263,0.9775,165714,23,0,0,0,2,0,0
C13918,297,0,97,3,11,0,0,0,0,0,0,2.0449,7297,4,0,0,0,2,0,0
C14413,297,0,32,3,4,0,0,0,0,0,0,1.2633,3593,4,0,0,0,1,0,0
C4023,297,0,18,3,3,0,0,0,0,0,0,1.1289,2926,6,0,0,0,1,0,0
C9755,297,0,33,2,7,0,1,0,0.1429,0.2121,0,2.0349,312,2,0,0,0,2,0,0
C16953,297,0,57,2,8,0,0,0,0,0,0,1.4097,3258,5,0,0,0,2,0,0
C19092,297,0,669,2,7,0,0,0,0,0,0,1.5307,24865,4,0,0,0,1,0,0
C13976,297,0,32,4,4,0,0,0,0,0,0,2.3631,4073,6,0,0,0,1,0,0
C14655,297,0,28,4,4,0,0,0,0,0,0,1.9598,4264,5,0,0,0,1,0,0
C9232,297,0,103,3,11,0,0,0,0,0,0,1.7695,4717,4,0,0,0,1,0,0
C18377,297,0,11,2,2,0,0,0,0,0,0,1.1913,1185,9,0,0,0,1,0,0
C14665,297,0,54,4,13,0,0,0,0,0,0,2.3598,8003,6,0,0,0,2,0,0
C11323,297,0,262,4,5,0,0,0,0,0,0,0.9924,9112,10,0,0,0,1,0,0
C11529,297,0,40,5,5,0,0,0,0,0,0,1.3018,3532,8,0,0,0,1,0,0
C13627,297,0,42,3,8,0,0,0,0,0,0,1.7768,7066,4,0,0,0,3,0,0
C1455,297,0,6,1,1,0,0,0,0,0,0,0.4869,2495,1,0,0,0,2,0,0
C15489,297,0,12,2,3,0,0,0,0,0,0,1.0815,3579,4,0,0,0,1,0,0
C16150,297,0,12,2,3,0,0,0,0,0,0,0.7899,3301,4,0,0,0,3,0,0
C1621,297,0,109,1,1,0,1,0,1,1,0,0.4488,19800,1,0,0,0,1,0,0
C16792,297,0,41,1,3,0,0,0,0,0,0,1.3230,4074,8,0,0,0,1,0,0
C17512,297,0,79,2,12,0,1,0,0.0833,0.0253,0,2.6014,3222,4,0,0,0,1,0,0
C18580,297,0,29,4,5,0,0,0,0,0.6552,0,1.8356,1855,7,0,0,0,1,0,0
C19778,297,0,46,2,6,0,1,0,0.1667,0.2391,0,2.5490,1597,4,0,0,0,2,0,0
C20042,297,0,297,3,8,0,0,0,0,0,0,1.1371,6025,4,0,0,0,3,0,0
C21514,297,0,52,3,10,0,1,0,0.1000,0.1538,0,4.0753,429,4,0,0,0,2,0,0
C22513,297,0,79,4,13,4,13,1,1,1,0,3.5839,0,0,1,79,1,0,2,77
C2748,297,0,91,2,10,0,0,0,0,0,0,2.4435,3841,2,0,0,0,1,0,0
C2927,297,0,47,3,5,0,0,0,0,0,0,2.1111,6215,3,0,0,0,3,0,0
C3326,297,0,23,3,2,0,0,0,0,0,0,1.8737,3138,12,0,0,0,4,0,0
C3692,297,0,56,3,10,0,0,0,0,0,0,1.8273,6849,4,0,0,0,3,0,0
C4327,297,0,406,3,7,0,0,0,0,0,0,1.4780,6508,5,0,0,0,3,0,0
C448,297,0,8,1,1,0,0,0,0,0,0,0.8191,2493,3,0,0,0,2,0,0
C8069,297,0,36,2,7,0,0,0,0,0,0,1.6523,6453,4,0,0,0,1,0,0
C8515,297,0,45,4,9,0,0,0,0,0,0,2.4909,3295,4,0,0,0,3,0,0
C9134,297,0,22,2,5,0,0,0,0,0,0,1.9145,4319,4,0,0,0,3,0,0
C12316,297,0,36,5,4,0,0,0,0,0,0.0278,1.7396,3752,5,0,0,0,1,0,0
C3705,297,0,32,5,4,0,0,0,0,0,0,0.9120,4436,5,0,0,0,1,0,0
C5069,297,0,41,5,5,0,0,0,0,0,0,1.6722,5044,5,0,0,0,1,0,0
C6443,297,0,25,5,3,0,0,0,0,0,0,0.9261,1891,7,0,0,0,1,0,0
C8242,297,0,36,5,4,0,0,0,0,0,0,1.6216,4680,9,0,0,0,1,0,0
C2022,297,0,189,2,3,0,0,0,0,0,0,0.2964,38782,7,0,0,0,3,0,0
C7018,297,0,43,2,7,0,0,0,0,0,0,2.2478,3292,4,0,0,0,3,0,0
C8641,297,0,26,2,5,0,0,0,0,0,0,1.8027,1577,4,0,0,0,3,0,0
C9397,297,0,33,2,6,0,0,0,0,0,0,1.9786,3082,4,0,0,0,1,0,0
C11578,297,0,38,2,6,0,0,0,0,0,0,2.8762,2900,4,0,0,0,1,0,0
C18077,297,0,34,2,6,0,0,0,0,0,0,2.0259,1495,5,0,0,0,3,0,0
C1159,297,0,44,3,7,0,0,0,0,0,0,2.0483,6736,5,0,0,0,3,0,0
C19084,297,0,48,2,6,0,0,0,0,0,0,1.5877,1634,4,0,0,0,3,0,0
C21545,297,0,56,6,7,0,0,0,0,0,0.0179,0.9556,513,6,0,0,0,1,0,0
C3226,297,0,20,2,2,0,0,0,0,0,0,1.2933,4921,5,0,0,0,1,0,0
C7535,297,0,22,3,2,0,0,0,0,0,0,1.2286,2502,4,0,0,0,1,0,0
C1284,297,0,113,2,6,0,1,0,0.1667,0,0,2.0597,4498,3,0,0,0,4,0,0
C12981,297,0,90,2,11,0,0,0,0,0,0,1.3455,2180,4,0,0,0,5,0,0
C14381,297,0,48,3,9,0,3,0,0.3333,0.2083,0,2.0450,2036,6,0,0,0,3,0,0
C14670,297,0,342,2,12,0,0,0,0,0,0,1.1785,32635,4,0,0,0,2,0,0
C15918,297,0,15,3,3,0,0,0,0,0,0,0.7495,3643,6,0,0,0,1,0,0
C1595,297,0,117,1,1,0,1,0,1,1,0,0.5727,17317,1,0,0,0,1,0,0
C15978,297,0,43,5,8,0,0,0,0,0,0,2.2514,3671,9,0,0,0,2,0,0
C16451,297,0,27,5,4,0,1,0,0.2500,0.3704,0.0741,1.7777,3679,9,0,0,0,1,0,0
C16750,297,0,27,1,2,0,0,0,0,0,0,1.3116,1250,4,0,0,0,3,0,0
C1686,297,0,66,2,10,0,0,0,0,0,0,3.5272,3498,4,0,0,0,1,0,0
C1737,297,0,339,11,15,0,0,0,0,0,0,1.3381,41016,17,0,0,0,3,0,0
C17954,297,0,18,3,4,0,0,0,0,0,0,1.5324,2253,8,0,0,0,1,0,0
C18283,297,0,38,2,8,0,0,0,0,0.2105,0,1.7614,1895,4,0,0,0,1,0,0
C22502,297,0,87,1,1,1,1,1,1,1,0,0.3852,0,0,1,87,1,0,0,87
C22504,297,0,89,1,1,1,1,1,1,1,0,0.3701,0,0,1,89,1,0,0,89
C2320,297,0,150,1,1,0,0,0,0,0,0,0.4825,30079,1,0,0,0,1,0,0
C2402,297,0,111,1,1,0,1,0,1,1,0,0.4789,19607,1,0,0,0,1,0,0
C3024,297,0,32,2,5,0,0,0,0,0,0,2.1097,3457,2,0,0,0,1,0,0
C4137,297,0,62,2,5,0,0,0,0,0,0,1.0739,4302,4,0,0,0,1,0,0
C4722,297,0,21,5,4,0,0,0,0,0,0,2.1344,4336,5,0,0,0,1,0,0
C5105,297,0,6,1,1,0,0,0,0,0,0,0.7766,2732,4,0,0,0,1,0,0
C540,297,0,107,1,3,0,0,0,0,0,0,0.5586,15646,8,0,0,0,2,0,0
C6064,297,0,9,2,2,0,0,0,0,0,0,1.0470,1029,6,0,0,0,2,0,0
C6251,297,0,39,2,8,0,0,0,0,0,0,2.5585,5430,4,0,0,0,3,0,0
C7560,297,0,24,5,4,0,0,0,0,0,0,1.8080,2576,6,0,0,0,1,0,0
C898,297,0,29,3,3,0,0,0,0,0,0,1.6247,6262,4,0,0,0,2,0,0
C11047,297,0,43,5,6,0,0,0,0,0,0,0.9911,1123,6,0,0,0,1,0,0
C4823,297,0,60,6,6,0,1,0,0.1667,0.2333,0.0167,1.2377,5989,7,0,0,0,1,0,0
C7499,297,0,36,5,6,0,0,0,0,0,0,1.4486,3268,5,0,0,0,2,0,0
C9070,297,0,58,2,8,0,0,0,0,0,0,2.3092,1284,4,0,0,0,3,0,0
C18108,297,0,4,1,3,0,0,0,0,0,0,0.9749,474,3,0,0,0,33,0,0
C2490,297,0,58,2,10,0,0,0,0,0,0,1.3459,10500,10,0,0,0,3,0,0
C13303,297,0,51,3,6,0,4,0,0.6667,0.5686,0,2.0138,4057,3,0,0,0,1,0,0
C13687,297,0,62,3,9,0,0,0,0,0,0,2.3154,3593,4,0,0,0,1,0,0
C2527,297,0,15,3,5,0,0,0,0,0,0,1.5179,2495,3,0,0,0,4,0,0
C5977,297,0,28,3,4,0,0,0,0,0,0,1.3726,6627,4,0,0,0,1,0,0
C8064,297,0,66,3,10,0,0,0,0,0,0,2.0628,6280,4,0,0,0,3,0,0
C9838,297,0,48,3,7,0,0,0,0,0,0,2.1812,3478,4,0,0,0,1,0,0
C10347,297,0,24,2,4,0,0,0,0,0,0,1.3826,3587,2,0,0,0,1,0,0
C12334,297,0,123,2,8,0,0,0,0,0,0,1.1678,5434,4,0,0,0,3,0,0
C1248,297,0,42,3,6,0,0,0,0,0,0,1.7034,7715,4,0,0,0,1,0,0
C12554,297,0,13,2,2,0,0,0,0,0,0,1.2151,3567,5,0,0,0,3,0,0
C129,297,0,244,2,7,0,0,0,0,0,0,0.9831,10817,5,0,0,0,1,0,0
C15082,297,0,64,4,10,0,0,0,0,0,0,2.7261,3824,4,0,0,0,2,0,0
C17372,297,0,28,5,6,0,0,0,0,0,0,1.3285,4103,8,0,0,0,1,0,0
C17540,297,0,71,2,8,0,2,0,0.2500,0.0282,0,2.4762,3474,4,0,0,0,3,0,0
C18694,297,0,54,3,9,0,0,0,0,0,0,1.9909,1679,4,0,0,0,2,0,0
C20128,297,0,10,2,2,0,0,0,0,0,0,1.1209,61,4,0,0,0,2,0,0
C2035,297,0,54,3,13,0,3,0,0.2308,0.0556,0,1.8005,7241,3,0,0,0,2,0,0
C20835,297,0,28,2,4,0,0,0,0,0,0,1.6340,656,4,0,0,0,3,0,0
C230,297,0,279,3,8,0,0,0,0,0,0,1.0769,2542,4,0,0,0,3,0,0
C2846,297,0,10,1,3,0,0,0,0,0,0,1.1323,2521,7,0,0,0,6,0,0
C3229,297,0,53,1,1,0,0,0,0,0,0,0.4646,10004,1,0,0,0,1,0,0
C3268,297,0,85,3,9,0,0,0,0,0,0,1.7232,12368,4,0,0,0,1,0,0
C3746,297,0,16,1,4,0,0,0,0,0,0,1.4791,2518,3,0,0,0,2,0,0
C3953,297,0,166,4,8,2,4,0.5000,0.5000,0.8434,0.0060,4.2419,3924,2,0.0361,0,0,1,6,0
C4159,297,0,269,7,9,0,0,0,0,0,0.1078,2.2501,13577,15,0,0,0,2,0,0
C6907,297,0,323,2,8,0,0,0,0,0,0,1.1626,9860,5,0,0,0,3,0,0
C7087,297,0,8,2,2,0,0,0,0,0,0,0.7115,3525,4,0,0,0,1,0,0
C799,297,0,25,2,6,0,0,0,0,0,0,1.9735,3027,2,0,0,0,3,0,0
C8631,297,0,23,3,4,0,0,0,0,0,0,1.6484,4829,9,0,0,0,1,0,0
C9013,297,0,37,2,9,0,3,0,0.3333,0.5405,0,1.8680,1257,4,0,0,0,1,0,0
C9087,297,0,90,3,9,0,0,0,0,0,0,1.4095,9360,4,0,0,0,1,0,0
C994,297,0,363,2,3,0,0,0,0,0,0,1.4250,4625,5,0,0,0,2,0,0
C9939,297,0,52,5,7,0,0,0,0,0,0,1.7292,3501,8,0,0,0,1,0,0
C2410,297,0,38,2,6,0,0,0,0,0,0,2.1344,4535,4,0,0,0,2,0,0
C1373,297,0,27,2,4,0,0,0,0,0,0,1.8765,8017,3,0,0,0,4,0,0
C7300,297,0,38,3,5,0,0,0,0,0,0,1.7307,4414,4,0,0,0,3,0,0
C15078,297,0,79,4,8,1,2,0.2500,0.2500,0.1519,0,2.2100,449,9,0.2405,1,0.0127,1,19,0
C8454,297,0,44,3,6,0,0,0,0,0,0,1.5238,7320,4,0,0,0,2,0,0
C21349,297,0,29,2,7,0,0,0,0,0,0,2.0825,961,4,0,0,0,4,0,0
C1172,297,0,31,3,5,0,0,0,0,0,0,1.4429,5561,17,0,0,0,4,0,0
C11995,297,0,9,1,1,0,0,0,0,0,0,2.4678,12,1,0,0,0,2,0,0
C12000,297,0,135,4,14,0,0,0,0,0.0148,0,2.9603,2354,4,0,0,0,1,0,0
C19965,297,0,34,2,8,0,0,0,0,0,0,1.6180,1393,4,0,0,0,1,0,0
C13309,297,0,78,2,9,0,0,0,0,0,0,1.9232,17418,4,0,0,0,1,0,0
C14975,297,0,29,3,5,0,0,0,0,0,0,1.4966,4774,4,0,0,0,3,0,0
C62,297,0,360,7,15,1,0,0.1429,0,0,0,2.1919,28729,7,0.0194,0,0,3,7,0
C19852,297,0,24,2,3,0,0,0,0,0,0,0.5617,1681,5,0,0,0,2,0,0
C20781,297,0,97,3,8,0,1,0,0.1250,0.1546,0,1.1401,3635,4,0,0,0,1,0,0
C14810,297,0,44,5,6,0,0,0,0,0,0,1.3708,1631,8,0,0,0,1,0,0
C10199,297,0,34,3,5,0,0,0,0,0,0,1.8235,4493,4,0,0,0,1,0,0
C10678,297,0,50,3,7,0,0,0,0,0,0,1.8299,2675,4,0,0,0,1,0,0
C10852,297,0,99,3,10,0,0,0,0,0,0,1.9868,8392,4,0,0,0,1,0,0
C1839,297,0,70,3,6,0,0,0,0,0,0,2.3524,7941,4,0,0,0,1,0,0
C9028,297,0,39,3,7,0,0,0,0,0,0,1.8709,4516,4,0,0,0,3,0,0
C19380,297,0,11,3,2,0,0,0,0,0,0,1.2747,1486,6,0,0,0,1,0,0
C3340,297,0,22,4,4,0,0,0,0,0,0,1.8455,3902,4,0,0,0,1,0,0
C10326,297,0,50,3,8,0,0,0,0,0,0,2.0602,6434,4,0,0,0,3,0,0
C11274,297,0,71,5,3,0,0,0,0,0,0.0282,2.4005,3838,6,0,0,0,1,0,0
C11285,297,0,14,1,4,0,0,0,0,0,0,1.5707,2373,1,0,0,0,1,0,0
C11332,297,0,31,2,5,0,0,0,0,0,0,1.8633,4694,4,0,0,0,3,0,0
C11462,297,0,246,2,11,0,0,0,0,0,0,1.1041,6452,4,0,0,0,3,0,0
C13508,297,0,2,1,1,0,0,0,0,0,0,0,1560,3,0,0,0,4,0,0
C18137,297,0,26,4,5,0,0,0,0,0,0,1.6895,2657,10,0,0,0,1,0,0
C18520,297,0,266,2,6,0,0,0,0,0,0,1.1284,1474,4,0,0,0,2,0,0
C18650,297,0,22,2,4,0,0,0,0,0.2273,0,1.6366,1618,4,0,0,0,2,0,0
C19568,297,0,58,2,5,0,0,0,0,0,0,2.2682,1268,4,0,0,0,3,0,0
C20210,297,0,62,2,8,0,0,0,0,0,0,2.8532,1989,4,0,0,0,1,0,0
C20762,297,0,26,2,5,0,0,0,0,0,0,1.9827,1087,4,0,0,0,1,0,0
C20804,297,0,22,2,5,0,0,0,0,0,0,1.6724,678,4,0,0,0,1,0,0
C2235,297,0,278,4,5,2,3,0.5000,0.6000,0.9137,0,7.1387,5754,6,0.0612,0,0,1,17,0
C3320,297,0,9,1,2,0,0,0,0,0,0,0.9295,4148,6,0,0,0,1,0,0
C4420,297,0,125,3,12,2,1,0.6667,0.0833,0,0,4.6908,4965,1,0.0160,0,0,2,2,0
C5240,297,0,35,2,6,0,0,0,0,0,0,2.1413,3452,2,0,0,0,3,0,0
C20939,297,0,12,2,1,0,0,0,0,0,0,1.3150,866,4,0,0,0,9,0,0
C5921,297,0,47,3,9,0,0,0,0,0,0,1.8943,10242,4,0,0,0,2,0,0
